expense_id,restaurant_id,bills,vendors,wage_advance,repairs,sundries,amount,exp_date
13536,38,816,156,592,880,93,3004,2024-01-31
13537,38,586,65,533,800,74,2335,2024-02-01
13538,38,379,38,385,528,51,2349,2024-02-02
13539,38,694,0,765,738,23,2374,2024-02-03
13540,38,187,2,110,845,5,1306,2024-02-04
13541,38,22,95,38,557,32,1320,2024-02-05
13542,38,422,70,631,867,67,2918,2024-02-06
13543,38,623,83,916,287,99,2199,2024-02-07
13544,38,723,119,985,331,94,3191,2024-02-08
13545,38,478,187,901,944,8,3047,2024-02-09
13546,38,54,10,708,535,7,2194,2024-02-10
13547,38,603,4,132,215,65,1402,2024-02-11
13548,38,434,23,612,611,27,2395,2024-02-12
13549,38,84,116,625,472,69,2244,2024-02-13
13550,38,444,76,41,147,27,784,2024-02-14
13551,38,641,78,111,971,23,2724,2024-02-15
13552,38,336,74,793,362,91,2377,2024-02-16
13553,38,135,86,883,770,41,2108,2024-02-17
13554,38,883,17,129,657,29,2199,2024-02-18
13555,38,9,172,876,204,63,1661,2024-02-19
13556,38,782,137,632,997,59,2632,2024-02-20
13557,38,944,64,383,603,23,2063,2024-02-21
13558,38,415,55,340,553,29,1693,2024-02-22
13559,38,316,84,783,1377,69,2636,2024-02-23
13560,38,339,50,264,857,94,1979,2024-02-24
13561,38,673,108,968,591,68,2464,2024-02-25
13562,38,183,178,829,915,54,2425,2024-02-26
13563,38,993,161,160,726,5,2936,2024-02-27
13564,38,751,3,393,599,60,2554,2024-02-28
13565,38,424,164,375,969,2,2718,2024-02-29
13566,38,290,38,116,649,68,1990,2024-03-01
13567,38,122,98,140,185,69,761,2024-03-02
13568,38,965,93,676,441,56,2998,2024-03-03
13569,38,218,176,297,118,99,1291,2024-03-04
13570,38,785,112,251,963,88,2199,2024-03-05
13571,38,158,98,315,200,48,1065,2024-03-06
13572,38,778,0,682,310,63,1925,2024-03-07
13573,38,345,84,167,664,31,1906,2024-03-08
13574,38,907,10,83,12,13,1195,2024-03-09
13575,38,685,181,576,724,34,2619,2024-03-10
13576,38,169,37,526,173,9,1412,2024-03-11
13577,38,90,167,528,504,50,2224,2024-03-12
13578,38,323,25,194,440,38,1605,2024-03-13
13579,38,99,157,930,573,18,1846,2024-03-14
13580,38,53,9,529,97,50,1258,2024-03-15
13581,38,84,19,17,85,6,1182,2024-03-16
13582,38,890,31,136,221,58,2097,2024-03-17
13583,38,743,19,321,345,83,2282,2024-03-18
13584,38,632,103,107,796,69,2360,2024-03-19
13585,38,790,171,514,642,56,2647,2024-03-20
13586,38,178,54,860,439,27,2353,2024-03-21
13587,38,486,102,734,130,31,1800,2024-03-22
13588,38,485,44,618,191,88,2026,2024-03-23
13589,38,677,188,682,869,25,2839,2024-03-24
13590,38,482,140,158,737,77,2378,2024-03-25
13591,38,773,172,248,867,60,2855,2024-03-26
13592,38,888,39,819,574,37,2869,2024-03-27
13593,38,124,111,999,544,17,2140,2024-03-28
13594,38,206,131,435,867,50,1926,2024-03-29
13595,38,502,36,690,676,87,2475,2024-03-30
13596,38,289,65,867,943,50,2319,2024-03-31
13597,38,825,130,252,279,28,1690,2024-04-01
13598,38,949,73,372,655,8,2380,2024-04-02
13599,38,146,70,715,934,81,2942,2024-04-03
13600,38,885,67,360,489,26,2494,2024-04-04
13601,38,486,128,85,580,42,2011,2024-04-05
13602,38,443,164,697,184,44,2195,2024-04-06
13603,38,689,80,932,476,20,2939,2024-04-07
13604,38,160,113,272,673,40,2102,2024-04-08
13605,38,274,96,53,23,49,1313,2024-04-09
13606,38,181,77,16,177,71,1251,2024-04-10
13607,38,746,27,6,45,1,1408,2024-04-11
13608,38,708,21,918,270,19,2250,2024-04-12
13609,38,439,152,474,455,68,1687,2024-04-13
13610,38,734,103,385,184,93,1616,2024-04-14
13611,38,117,145,113,383,72,1609,2024-04-15
13612,38,977,153,990,899,42,3495,2024-04-16
13613,38,182,102,511,923,45,2470,2024-04-17
13614,38,15,165,760,679,62,2261,2024-04-18
13615,38,694,140,937,806,43,3620,2024-04-19
13616,38,377,46,346,757,34,2161,2024-04-20
13617,38,268,85,302,791,55,2097,2024-04-21
13618,38,680,11,318,750,95,2371,2024-04-22
13619,38,901,41,701,939,41,3406,2024-04-23
13620,38,968,14,603,878,86,3128,2024-04-24
13621,38,837,58,708,391,87,2861,2024-04-25
13622,38,879,71,928,845,86,3554,2024-04-26
13623,38,737,115,729,251,56,2704,2024-04-27
13624,38,499,100,590,553,42,2478,2024-04-28
13625,38,574,177,778,364,23,2768,2024-04-29
13626,38,484,177,14,315,45,1973,2024-04-30
13627,38,490,153,328,996,78,2139,2024-05-01
13628,38,317,153,315,340,54,1540,2024-05-02
13629,38,424,180,31,188,10,1228,2024-05-03
13630,38,115,163,642,1220,11,3136,2024-05-04
13631,38,995,2,126,1991,9,3494,2024-05-05
13632,38,501,140,433,771,39,2635,2024-05-06
13633,38,577,63,186,244,21,1672,2024-05-07
13634,38,662,70,598,272,19,2189,2024-05-08
13635,38,22,148,878,50,63,1660,2024-05-09
13636,38,872,103,157,805,50,2845,2024-05-10
13637,38,720,121,291,200,13,2318,2024-05-11
13638,38,321,40,866,490,50,2312,2024-05-12
13639,38,884,132,935,816,4,2858,2024-05-13
13640,38,98,96,283,870,18,2358,2024-05-14
13641,38,175,148,349,686,30,2251,2024-05-15
13642,38,120,186,354,26,67,1302,2024-05-16
13643,38,829,94,210,190,86,2268,2024-05-17
13644,38,909,92,594,613,84,2422,2024-05-18
13645,38,465,96,631,806,59,3046,2024-05-19
13646,38,679,35,129,551,16,1761,2024-05-20
13647,38,380,68,766,100,24,1527,2024-05-21
13648,38,247,157,997,942,36,3316,2024-05-22
13649,38,332,68,757,210,5,1699,2024-05-23
13650,38,984,5,918,469,34,2640,2024-05-24
13651,38,715,28,625,229,98,2451,2024-05-25
13652,38,29,23,467,665,51,1692,2024-05-26
13653,38,37,53,343,450,27,1186,2024-05-27
13654,38,271,194,89,679,9,2075,2024-05-28
13655,38,238,192,209,37,67,1574,2024-05-29
13656,38,923,25,802,433,99,2729,2024-05-30
13657,38,318,106,384,676,90,1964,2024-05-31
13658,38,87,90,613,446,43,1922,2024-06-01
13659,38,770,168,74,9,89,1719,2024-06-02
13660,38,947,183,916,22,23,2183,2024-06-03
13661,38,319,100,193,274,66,985,2024-06-04
13662,38,193,197,398,989,88,2482,2024-06-05
13663,38,464,145,190,124,25,1424,2024-06-06
13664,38,273,65,744,827,74,2610,2024-06-07
13665,38,792,141,302,966,26,2243,2024-06-08
13666,38,589,173,738,872,36,2981,2024-06-09
13667,38,325,73,637,488,21,2252,2024-06-10
13668,38,600,157,142,784,86,2762,2024-06-11
13669,38,965,99,804,1979,26,4710,2024-06-12
13670,38,683,43,840,0,15,2291,2024-06-13
13671,38,312,18,766,260,88,1790,2024-06-14
13672,38,887,130,698,83,38,2782,2024-06-15
13673,38,694,50,539,211,96,1760,2024-06-16
13674,38,106,15,646,903,18,2547,2024-06-17
13675,38,273,85,599,11,40,1275,2024-06-18
13676,38,161,13,327,1824,19,3117,2024-06-19
13677,38,592,27,737,406,49,1967,2024-06-20
13678,38,659,176,126,995,95,2059,2024-06-21
13679,38,92,123,8,892,73,1416,2024-06-22
13680,38,75,148,193,1430,64,2422,2024-06-23
13681,38,98,88,196,601,26,1412,2024-06-24
13682,38,251,127,111,84,16,1349,2024-06-25
13683,38,68,178,666,478,40,2279,2024-06-26
13684,38,735,149,953,663,74,3498,2024-06-27
13685,38,949,66,470,490,16,2364,2024-06-28
13686,38,172,163,328,793,61,2039,2024-06-29
13687,38,716,152,34,767,76,2434,2024-06-30
13688,38,770,105,860,394,99,3140,2024-07-01
13689,38,863,77,350,570,64,1938,2024-07-02
13690,38,208,34,974,726,68,2819,2024-07-03
13691,38,549,174,931,409,82,2719,2024-07-04
13692,38,116,93,926,6,72,1433,2024-07-05
13693,38,453,36,87,243,58,1729,2024-07-06
13694,38,484,76,684,109,44,1784,2024-07-07
13695,38,281,147,672,41,11,2045,2024-07-08
13696,38,272,50,145,876,36,2326,2024-07-09
13697,38,597,181,724,941,26,2956,2024-07-10
13698,38,549,162,872,741,41,2857,2024-07-11
13699,38,226,132,290,552,1,1446,2024-07-12
13700,38,302,86,557,414,6,2011,2024-07-13
13701,38,133,135,601,957,21,2111,2024-07-14
13702,38,655,90,461,262,47,1996,2024-07-15
13703,38,0,70,527,296,81,1814,2024-07-16
13704,38,242,14,451,999,80,1829,2024-07-17
13705,38,123,78,95,536,96,1095,2024-07-18
13706,38,678,197,722,761,16,2702,2024-07-19
13707,38,918,147,345,60,72,1811,2024-07-20
13708,38,200,165,853,779,52,2488,2024-07-21
13709,38,328,10,476,972,44,2279,2024-07-22
13710,38,348,177,379,852,69,2335,2024-07-23
13711,38,90,97,499,921,26,2565,2024-07-24
13712,38,232,75,454,270,36,1277,2024-07-25
13713,38,498,162,492,740,10,2865,2024-07-26
13714,38,0,192,966,642,10,2452,2024-07-27
13715,38,818,96,460,581,48,2339,2024-07-28
13716,38,630,164,935,532,72,3147,2024-07-29
13717,38,65,112,265,776,44,1323,2024-07-30
13718,38,292,128,703,867,54,2687,2024-07-31
13719,38,350,79,258,671,70,1894,2024-08-01
13720,38,66,194,533,792,11,2096,2024-08-02
13721,38,668,32,523,857,77,2686,2024-08-03
13722,38,129,144,575,674,9,2459,2024-08-04
13723,38,441,28,191,686,2,1349,2024-08-05
13724,38,56,36,343,829,57,1367,2024-08-06
13725,38,135,58,232,821,93,1927,2024-08-07
13726,38,34,27,513,605,38,1819,2024-08-08
13727,38,433,18,935,864,92,2625,2024-08-09
13728,38,215,16,374,417,58,2004,2024-08-10
13729,38,904,129,982,499,5,2838,2024-08-11
13730,38,302,35,315,902,79,2351,2024-08-12
13731,38,991,139,596,83,39,2070,2024-08-13
13732,38,801,23,603,639,95,2574,2024-08-14
13733,38,546,2,522,792,37,2171,2024-08-15
13734,38,667,55,720,34,17,2385,2024-08-16
13735,38,77,97,85,395,60,1336,2024-08-17
13736,38,622,41,161,790,48,2052,2024-08-18
13737,38,579,151,431,221,31,2111,2024-08-19
13738,38,312,197,424,508,46,2475,2024-08-20
13739,38,947,7,958,528,37,3143,2024-08-21
13740,38,930,200,481,208,66,2830,2024-08-22
13741,38,631,34,435,570,26,1766,2024-08-23
13742,38,237,185,846,174,75,1986,2024-08-24
13743,38,269,152,579,249,79,2249,2024-08-25
13744,38,436,28,750,937,41,2947,2024-08-26
13745,38,41,76,665,879,93,1808,2024-08-27
13746,38,356,134,484,271,43,1945,2024-08-28
13747,38,72,190,514,120,14,919,2024-08-29
13748,38,384,125,84,732,57,1765,2024-08-30
13749,38,470,147,284,21,72,1403,2024-08-31
13750,38,904,23,537,859,72,2814,2024-09-01
13751,38,663,71,171,200,29,1315,2024-09-02
13752,38,75,162,896,387,99,1950,2024-09-03
13753,38,511,194,681,791,80,2548,2024-09-04
13754,38,616,191,528,905,11,2582,2024-09-05
13755,38,610,194,282,866,56,2899,2024-09-06
13756,38,61,5,890,68,81,1904,2024-09-07
13757,38,50,111,451,426,35,1168,2024-09-08
13758,38,334,126,508,11,84,2026,2024-09-09
13759,38,487,18,218,564,6,1301,2024-09-10
13760,38,566,88,769,309,10,1936,2024-09-11
13761,38,365,54,590,650,34,1845,2024-09-12
13762,38,965,26,940,703,30,3214,2024-09-13
13763,38,3,198,726,363,96,2086,2024-09-14
13764,38,744,188,845,722,23,2653,2024-09-15
13765,38,777,119,815,699,63,2827,2024-09-16
13766,38,7,8,517,1,94,1462,2024-09-17
13767,38,401,132,480,366,46,1624,2024-09-18
13768,38,825,58,713,458,90,2902,2024-09-19
13769,38,372,9,946,1253,100,2892,2024-09-20
13770,38,982,28,503,480,24,2254,2024-09-21
13771,38,28,51,629,435,40,1633,2024-09-22
13772,38,629,197,64,217,47,1767,2024-09-23
13773,38,626,193,64,435,35,1765,2024-09-24
13774,38,519,57,825,652,87,2359,2024-09-25
13775,38,134,196,704,197,23,2252,2024-09-26
13776,38,406,94,26,260,5,1005,2024-09-27
13777,38,856,103,463,1041,63,2864,2024-09-28
13778,38,161,36,176,96,33,887,2024-09-29
13779,38,425,60,849,144,8,1775,2024-09-30
13780,38,903,93,856,329,65,2638,2024-10-01
13781,38,44,61,946,968,8,2211,2024-10-02
13782,38,539,167,312,906,86,2050,2024-10-03
13783,38,479,39,953,776,38,2782,2024-10-04
13784,38,693,70,449,820,22,2188,2024-10-05
13785,38,722,196,126,961,71,3073,2024-10-06
13786,38,432,161,710,613,17,2039,2024-10-07
13787,38,989,90,959,372,54,3116,2024-10-08
13788,38,591,172,933,308,98,2313,2024-10-09
13789,38,122,169,775,482,27,1590,2024-10-10
13790,38,503,168,637,725,5,2186,2024-10-11
13791,38,54,102,470,614,42,2186,2024-10-12
13792,38,853,80,338,27,75,2108,2024-10-13
13793,38,286,59,747,120,23,1939,2024-10-14
13794,38,88,155,296,125,64,1228,2024-10-15
13795,38,741,109,704,72,41,2370,2024-10-16
13796,38,564,37,468,462,74,1664,2024-10-17
13797,38,243,78,978,757,53,3006,2024-10-18
13798,38,667,107,652,339,59,2177,2024-10-19
13799,38,236,100,167,141,21,1154,2024-10-20
13800,38,308,178,355,570,11,1901,2024-10-21
13801,38,119,21,404,934,82,2498,2024-10-22
13802,38,634,103,374,611,100,2038,2024-10-23
13803,38,630,29,557,735,79,2733,2024-10-24
13804,38,901,149,899,935,2,3844,2024-10-25
13805,38,715,106,202,542,100,2292,2024-10-26
13806,38,593,39,136,672,75,1939,2024-10-27
13807,38,209,145,12,148,88,1154,2024-10-28
13808,38,776,122,163,556,68,2327,2024-10-29
13809,38,332,28,123,939,98,1523,2024-10-30
13810,38,78,118,162,658,63,1817,2024-10-31
13811,38,103,128,164,608,41,1318,2024-11-01
13812,38,790,176,464,983,90,3075,2024-11-02
13813,38,854,7,652,113,84,1886,2024-11-03
13814,38,440,175,218,32,77,1910,2024-11-04
13815,38,839,200,298,850,31,3025,2024-11-05
13816,38,702,5,743,276,37,1946,2024-11-06
13817,38,987,153,76,731,71,2228,2024-11-07
13818,38,878,9,2,675,71,2099,2024-11-08
13819,38,533,65,951,740,25,3163,2024-11-09
13820,38,848,49,222,140,86,1502,2024-11-10
13821,38,101,167,891,107,61,2124,2024-11-11
13822,38,755,99,426,785,60,2290,2024-11-12
13823,38,691,131,334,292,80,2481,2024-11-13
13824,38,816,148,654,511,69,2281,2024-11-14
13825,38,260,189,889,147,50,2258,2024-11-15
13826,38,747,46,947,357,63,2687,2024-11-16
13827,38,837,198,839,194,29,2823,2024-11-17
13828,38,779,94,79,168,72,1425,2024-11-18
13829,38,204,50,797,874,54,2353,2024-11-19
13830,38,456,84,85,166,58,1518,2024-11-20
13831,38,383,116,912,75,46,2489,2024-11-21
13832,38,990,79,10,802,39,2707,2024-11-22
13833,38,649,54,164,591,61,1749,2024-11-23
13834,38,828,94,905,662,100,3057,2024-11-24
13835,38,159,196,65,424,8,1541,2024-11-25
13836,38,237,106,732,814,4,2399,2024-11-26
13837,38,361,116,160,271,94,1951,2024-11-27
13838,38,113,151,812,555,15,1982,2024-11-28
13839,38,166,165,93,258,39,735,2024-11-29
13840,38,599,76,762,399,25,2094,2024-11-30
13841,38,723,148,454,374,23,2403,2024-12-01
13842,38,931,197,114,847,53,2730,2024-12-02
13843,38,35,161,484,828,63,2558,2024-12-03
13844,38,763,197,165,447,16,2408,2024-12-04
13845,38,150,193,894,628,28,1945,2024-12-05
13846,38,845,21,44,899,15,2233,2024-12-06
13847,38,116,138,257,139,61,1371,2024-12-07
13848,38,9,116,601,897,13,1737,2024-12-08
13849,38,582,127,410,361,18,2386,2024-12-09
13850,38,411,11,60,703,94,1849,2024-12-10
13851,38,452,135,626,28,49,2161,2024-12-11
13852,38,223,196,895,514,20,2700,2024-12-12
13853,38,193,53,277,182,69,1270,2024-12-13
13854,38,563,178,431,375,11,2545,2024-12-14
13855,38,777,109,20,987,18,2718,2024-12-15
13856,38,116,121,501,820,41,2266,2024-12-16
13857,38,314,65,157,929,30,2072,2024-12-17
13858,38,682,97,656,632,75,3018,2024-12-18
13859,38,837,106,87,181,86,1680,2024-12-19
13860,38,244,51,852,236,60,1457,2024-12-20
13861,38,192,2,898,661,49,2764,2024-12-21
13862,38,943,112,760,1807,35,4382,2024-12-22
13863,38,998,141,404,668,11,2720,2024-12-23
13864,38,492,165,236,25,20,1851,2024-12-24
13865,38,919,13,372,235,81,1872,2024-12-25
13866,38,322,149,386,41,81,1809,2024-12-26
13867,38,553,29,980,798,67,3071,2024-12-27
13868,38,287,112,44,179,64,1240,2024-12-28
13869,38,416,93,6,471,39,1788,2024-12-29
13870,38,71,37,765,100,91,1754,2024-12-30
13871,39,354,29,746,464,65,2145,2024-01-01
13872,39,53,101,302,272,89,1445,2024-01-02
13873,39,589,136,96,470,64,1569,2024-01-03
13874,39,314,28,654,207,77,1473,2024-01-04
13875,39,404,185,62,230,45,1267,2024-01-05
13876,39,429,131,475,632,16,2133,2024-01-06
13877,39,515,189,940,555,9,2812,2024-01-07
13878,39,90,3,44,946,72,1280,2024-01-08
13879,39,635,180,934,23,49,2584,2024-01-09
13880,39,282,17,396,496,18,1594,2024-01-10
13881,39,604,114,305,537,58,2169,2024-01-11
13882,39,647,175,629,963,65,2812,2024-01-12
13883,39,300,197,981,14,28,2089,2024-01-13
13884,39,287,163,227,182,29,1317,2024-01-14
13885,39,415,51,342,67,59,1552,2024-01-15
13886,39,762,57,1000,814,10,3068,2024-01-16
13887,39,989,154,410,797,15,2605,2024-01-17
13888,39,239,156,567,957,32,2027,2024-01-18
13889,39,237,163,96,3,35,928,2024-01-19
13890,39,710,170,148,657,73,1872,2024-01-20
13891,39,94,46,587,958,18,2334,2024-01-21
13892,39,194,194,973,1885,100,3641,2024-01-22
13893,39,274,7,595,884,41,1814,2024-01-23
13894,39,292,151,890,326,2,2437,2024-01-24
13895,39,104,119,893,329,6,2237,2024-01-25
13896,39,162,137,577,863,33,2435,2024-01-26
13897,39,52,103,314,904,91,2146,2024-01-27
13898,39,480,140,926,543,55,2788,2024-01-28
13899,39,714,133,927,455,23,2519,2024-01-29
13900,39,156,70,343,177,22,1310,2024-01-30
13901,39,809,24,870,157,42,2648,2024-01-31
13902,39,795,126,495,1719,28,3604,2024-02-01
13903,39,556,189,320,551,53,2129,2024-02-02
13904,39,928,70,195,870,2,2249,2024-02-03
13905,39,479,27,687,838,20,2783,2024-02-04
13906,39,655,47,111,295,41,1765,2024-02-05
13907,39,186,67,318,358,28,1497,2024-02-06
13908,39,223,124,989,984,66,2842,2024-02-07
13909,39,47,189,331,79,89,1032,2024-02-08
13910,39,812,9,698,629,90,2740,2024-02-09
13911,39,171,0,142,483,82,1060,2024-02-10
13912,39,140,153,956,875,31,2287,2024-02-11
13913,39,368,189,340,1469,68,2469,2024-02-12
13914,39,152,172,640,65,61,1844,2024-02-13
13915,39,706,76,237,163,92,1630,2024-02-14
13916,39,283,18,882,368,51,1621,2024-02-15
13917,39,367,34,228,525,79,1429,2024-02-16
13918,39,822,123,438,965,19,3230,2024-02-17
13919,39,71,147,69,361,15,997,2024-02-18
13920,39,584,136,622,357,27,2667,2024-02-19
13921,39,946,95,188,504,46,2427,2024-02-20
13922,39,632,120,576,670,67,2629,2024-02-21
13923,39,602,188,312,162,39,1340,2024-02-22
13924,39,20,12,350,527,82,1627,2024-02-23
13925,39,79,101,46,541,99,1394,2024-02-24
13926,39,31,61,363,434,81,1554,2024-02-25
13927,39,567,190,94,686,8,2127,2024-02-26
13928,39,954,21,790,435,72,2797,2024-02-27
13929,39,984,101,436,325,8,2438,2024-02-28
13930,39,410,14,814,705,34,2019,2024-02-29
13931,39,581,125,297,837,90,2250,2024-03-01
13932,39,791,178,328,6,64,1671,2024-03-02
13933,39,186,101,880,941,81,2616,2024-03-03
13934,39,570,19,16,778,69,1962,2024-03-04
13935,39,32,41,779,794,16,1701,2024-03-05
13936,39,616,38,603,454,52,2047,2024-03-06
13937,39,649,8,598,184,8,1774,2024-03-07
13938,39,495,64,36,70,72,1697,2024-03-08
13939,39,714,189,421,625,41,2966,2024-03-09
13940,39,740,53,679,787,95,2487,2024-03-10
13941,39,274,140,570,975,33,2928,2024-03-11
13942,39,790,182,999,505,6,3125,2024-03-12
13943,39,897,77,895,597,20,3095,2024-03-13
13944,39,417,101,837,746,33,2816,2024-03-14
13945,39,145,103,477,953,56,1739,2024-03-15
13946,39,110,87,885,569,42,2285,2024-03-16
13947,39,625,160,826,773,37,3113,2024-03-17
13948,39,660,47,497,36,87,2169,2024-03-18
13949,39,118,125,781,863,81,2741,2024-03-19
13950,39,668,171,31,90,37,1474,2024-03-20
13951,39,152,184,966,720,59,2634,2024-03-21
13952,39,1000,58,765,575,25,3283,2024-03-22
13953,39,432,162,337,120,11,1568,2024-03-23
13954,39,476,22,428,615,82,2285,2024-03-24
13955,39,288,44,510,390,95,2097,2024-03-25
13956,39,31,196,645,977,10,2100,2024-03-26
13957,39,314,87,939,267,38,2237,2024-03-27
13958,39,610,164,727,397,7,2622,2024-03-28
13959,39,886,111,681,367,58,2127,2024-03-29
13960,39,478,24,259,341,79,1541,2024-03-30
13961,39,766,24,453,823,2,2345,2024-03-31
13962,39,126,182,997,725,81,2836,2024-04-01
13963,39,952,99,337,577,55,2510,2024-04-02
13964,39,876,177,307,655,31,2072,2024-04-03
13965,39,118,32,887,662,35,2493,2024-04-04
13966,39,939,55,109,391,11,2340,2024-04-05
13967,39,808,148,893,909,29,3654,2024-04-06
13968,39,398,11,34,871,63,1838,2024-04-07
13969,39,637,65,797,922,52,3199,2024-04-08
13970,39,150,2,574,391,86,1318,2024-04-09
13971,39,695,28,825,336,31,2070,2024-04-10
13972,39,645,167,9,423,74,1872,2024-04-11
13973,39,71,108,169,401,12,1081,2024-04-12
13974,39,138,122,683,701,71,2621,2024-04-13
13975,39,780,105,436,1650,99,3693,2024-04-14
13976,39,110,25,405,876,33,2137,2024-04-15
13977,39,613,108,72,283,26,1711,2024-04-16
13978,39,679,52,538,534,13,2029,2024-04-17
13979,39,676,25,770,836,5,2558,2024-04-18
13980,39,830,144,782,1590,44,3507,2024-04-19
13981,39,941,68,984,7,23,2568,2024-04-20
13982,39,939,104,57,705,78,2292,2024-04-21
13983,39,609,40,754,700,51,3133,2024-04-22
13984,39,316,123,151,1724,63,2636,2024-04-23
13985,39,417,139,301,374,35,1417,2024-04-24
13986,39,137,35,344,597,37,2122,2024-04-25
13987,39,400,200,31,252,18,1384,2024-04-26
13988,39,801,150,152,951,16,3046,2024-04-27
13989,39,873,130,82,61,88,2123,2024-04-28
13990,39,411,96,535,874,94,2207,2024-04-29
13991,39,700,27,188,508,81,1669,2024-04-30
13992,39,644,66,283,867,18,2362,2024-05-01
13993,39,502,114,991,393,1,2729,2024-05-02
13994,39,304,134,624,633,82,1976,2024-05-03
13995,39,479,11,717,345,47,2284,2024-05-04
13996,39,819,194,496,122,71,1760,2024-05-05
13997,39,669,172,317,962,21,2952,2024-05-06
13998,39,967,20,472,219,91,1832,2024-05-07
13999,39,954,108,9,216,85,2051,2024-05-08
14000,39,173,116,82,264,34,1146,2024-05-09
14001,39,560,182,438,390,9,2398,2024-05-10
14002,39,859,40,200,711,53,2043,2024-05-11
14003,39,263,161,461,346,55,2096,2024-05-12
14004,39,531,143,991,130,44,2632,2024-05-13
14005,39,989,142,951,475,88,3639,2024-05-14
14006,39,224,37,157,196,69,1577,2024-05-15
14007,39,540,19,283,404,54,2242,2024-05-16
14008,39,167,13,945,942,60,2981,2024-05-17
14009,39,96,80,14,43,46,566,2024-05-18
14010,39,569,122,63,70,58,1877,2024-05-19
14011,39,767,120,728,627,80,2683,2024-05-20
14012,39,462,186,275,800,61,2359,2024-05-21
14013,39,731,96,910,516,62,3275,2024-05-22
14014,39,109,39,474,221,99,1297,2024-05-23
14015,39,646,105,864,214,8,2083,2024-05-24
14016,39,675,66,325,847,72,2238,2024-05-25
14017,39,348,147,592,338,38,1826,2024-05-26
14018,39,138,198,630,842,68,2461,2024-05-27
14019,39,762,88,583,603,16,2998,2024-05-28
14020,39,517,16,159,280,6,1486,2024-05-29
14021,39,168,36,107,763,65,1950,2024-05-30
14022,39,888,107,403,589,26,2620,2024-05-31
14023,39,290,120,777,82,9,1762,2024-06-01
14024,39,950,199,343,579,53,3095,2024-06-02
14025,39,139,194,390,535,4,1666,2024-06-03
14026,39,33,92,578,278,2,1307,2024-06-04
14027,39,212,26,227,996,52,2313,2024-06-05
14028,39,896,11,968,1176,99,3785,2024-06-06
14029,39,451,130,305,34,59,1469,2024-06-07
14030,39,557,160,435,801,73,2441,2024-06-08
14031,39,916,45,626,828,78,3192,2024-06-09
14032,39,359,200,726,12,65,2020,2024-06-10
14033,39,950,176,780,555,16,2784,2024-06-11
14034,39,137,199,229,370,52,1234,2024-06-12
14035,39,70,88,294,426,41,1405,2024-06-13
14036,39,87,143,942,697,74,2369,2024-06-14
14037,39,162,130,727,278,26,1692,2024-06-15
14038,39,385,33,560,971,70,2624,2024-06-16
14039,39,326,78,470,930,6,2494,2024-06-17
14040,39,384,164,697,240,27,2138,2024-06-18
14041,39,783,21,887,588,97,3083,2024-06-19
14042,39,933,171,300,310,52,2677,2024-06-20
14043,39,505,196,506,261,73,2053,2024-06-21
14044,39,614,46,697,145,83,2432,2024-06-22
14045,39,967,54,498,579,12,2297,2024-06-23
14046,39,479,6,823,895,7,3104,2024-06-24
14047,39,242,99,499,784,42,2122,2024-06-25
14048,39,95,168,539,968,15,2731,2024-06-26
14049,39,164,15,816,855,94,2419,2024-06-27
14050,39,930,177,85,935,59,2242,2024-06-28
14051,39,211,41,469,267,24,1198,2024-06-29
14052,39,495,111,186,834,52,1977,2024-06-30
14053,39,124,124,107,913,47,1833,2024-07-01
14054,39,804,127,636,148,67,2457,2024-07-02
14055,39,747,4,286,512,23,1765,2024-07-03
14056,39,691,29,740,35,70,2488,2024-07-04
14057,39,602,63,479,886,54,2391,2024-07-05
14058,39,378,31,200,26,94,1567,2024-07-06
14059,39,476,109,202,818,8,2241,2024-07-07
14060,39,543,14,19,288,75,1430,2024-07-08
14061,39,307,158,188,221,32,1137,2024-07-09
14062,39,227,193,937,1974,62,3740,2024-07-10
14063,39,355,135,33,980,79,1813,2024-07-11
14064,39,123,89,792,363,31,2279,2024-07-12
14065,39,501,51,484,322,64,2177,2024-07-13
14066,39,195,10,10,682,4,932,2024-07-14
14067,39,919,157,285,428,80,2343,2024-07-15
14068,39,710,11,857,370,58,2635,2024-07-16
14069,39,325,191,102,312,59,1442,2024-07-17
14070,39,15,77,793,747,47,1897,2024-07-18
14071,39,507,148,383,839,65,1997,2024-07-19
14072,39,74,129,3,561,86,1481,2024-07-20
14073,39,374,102,690,301,90,2537,2024-07-21
14074,39,480,99,902,853,67,3077,2024-07-22
14075,39,816,30,624,727,92,3223,2024-07-23
14076,39,890,66,749,392,64,2508,2024-07-24
14077,39,549,186,865,746,40,2424,2024-07-25
14078,39,921,103,457,581,88,2917,2024-07-26
14079,39,831,197,646,464,65,3164,2024-07-27
14080,39,663,154,693,384,15,2258,2024-07-28
14081,39,917,176,968,375,15,2676,2024-07-29
14082,39,316,154,269,850,20,1827,2024-07-30
14083,39,16,119,603,272,44,1119,2024-07-31
14084,39,55,82,222,951,57,1608,2024-08-01
14085,39,535,112,301,908,41,2076,2024-08-02
14086,39,286,181,462,495,66,2390,2024-08-03
14087,39,54,71,147,16,1,1278,2024-08-04
14088,39,150,34,467,261,52,1309,2024-08-05
14089,39,949,193,25,964,43,2646,2024-08-06
14090,39,607,114,952,202,89,2036,2024-08-07
14091,39,123,30,843,308,48,2069,2024-08-08
14092,39,109,167,438,894,71,2593,2024-08-09
14093,39,190,193,160,753,88,2224,2024-08-10
