sale_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,date
12528,35,9.3,1334.6200000000001,2849.83,818.04,192.32,115.65,2024-04-27
12529,35,4.81,1335.6,3182.94,722.58,191.58,140.9,2024-04-28
12530,35,1.6,1260.52,3289.0099999999998,791.35,133.94,266.2,2024-04-29
12531,35,6.5,1347.87,2964.93,811.53,150.8,210.84,2024-04-30
12532,35,5.79,1586.97,3041.99,605.27,158.05,207.31,2024-05-01
12533,35,2.29,1413.19,3591.32,834.93,168.66,246.66,2024-05-02
12534,35,9.85,1640.49,2611.6,738.42,103.27,292.53000000000003,2024-05-03
12535,35,3.4,1470.99,3137.1,699.9,161.07,208.68,2024-05-04
12536,35,2.39,1403.83,3119.3,759.64,169.39000000000001,189.5,2024-05-05
12537,35,5.8,1448.46,2766.86,936.16,146.09,222.98,2024-05-06
12538,35,0.57,1540.92,2672.8,643.28,127.25,231.21,2024-05-07
12539,35,7.09,1300.95,3625.84,751.55,198.18,171.45,2024-05-08
12540,35,0.49,1468.3700000000001,2571.25,829.59,187.19,112.55,2024-05-09
12541,35,0.47,1456.73,3013.02,772.32,124.63000000000001,274.94,2024-05-10
12542,35,1.41,1746.5,2364.16,679.71,119.39,240.27,2024-05-11
12543,35,4.95,1461.22,2526.32,776.2,157.22,161.92,2024-05-12
12544,35,4.31,1623.15,3096.67,632.81,155.0,225.3,2024-05-13
12545,35,0.47,1052.57,2469.91,816.02,162.73,108.39,2024-05-14
12546,35,7.64,1394.82,2730.46,755.73,137.72,212.67,2024-05-15
12547,35,3.62,1612.6,3140.08,648.9,201.7,136.78,2024-05-16
12548,35,4.4,1248.1,3516.82,709.81,152.41,242.63,2024-05-17
12549,35,5.94,1224.53,2587.87,744.31,151.2,153.24,2024-05-18
12550,35,9.82,1484.44,3301.25,837.04,184.81,192.67,2024-05-19
12551,35,7.0,1491.06,3156.68,848.73,146.73,256.18,2024-05-20
12552,35,5.35,1663.51,2480.0,817.98,166.83,162.52,2024-05-21
12553,35,5.68,1423.6399999999999,3258.22,693.94,171.82,193.99,2024-05-22
12554,35,6.35,1634.9,2831.91,753.65,108.35,305.38,2024-05-23
12555,35,8.34,1707.94,3626.11,826.4,195.01,226.07,2024-05-24
12556,35,9.56,1558.01,3039.31,771.54,160.93,215.02,2024-05-25
12557,35,4.05,1310.92,3085.04,596.46,155.6,188.05,2024-05-26
12558,35,1.05,1662.61,2444.32,756.11,163.51,159.31,2024-05-27
12559,35,4.11,1706.96,2542.26,716.0,169.81,156.89,2024-05-28
12560,35,3.89,1440.45,2754.45,711.12,136.8,216.99,2024-05-29
12561,35,6.59,1475.64,3365.86,812.58,167.5,230.38,2024-05-30
12562,35,7.68,1428.76,2759.36,721.0600000000001,144.61,201.76,2024-05-31
12563,35,5.77,1434.95,2638.59,816.23,167.78,153.45,2024-06-01
12564,35,7.58,1381.1,3114.83,786.71,147.45000000000002,233.32999999999998,2024-06-02
12565,35,0.4,1291.11,2553.29,659.83,113.32,223.82,2024-06-03
12566,35,4.24,1887.04,3152.4700000000003,834.24,138.66,310.05,2024-06-04
12567,35,1.44,1505.81,2482.99,710.33,152.79,164.33,2024-06-05
12568,35,0.81,1272.6,3162.82,854.09,120.88,287.18,2024-06-06
12569,35,7.42,1276.46,3148.34,741.78,190.08,136.5,2024-06-07
12570,35,5.15,1303.6,2914.37,875.61,187.78,133.84,2024-06-08
12571,35,6.8,1620.0,3503.98,785.62,188.35,214.26,2024-06-09
12572,35,7.79,1456.85,2956.47,714.13,179.91,152.91,2024-06-10
12573,35,2.94,1246.42,2662.26,889.34,159.3,161.2,2024-06-11
12574,35,0.89,1632.94,3664.32,756.48,162.52,280.37,2024-06-12
12575,35,9.55,1320.19,2738.7599999999998,745.16,168.77,142.87,2024-06-13
12576,35,4.29,2042.48,3161.9,768.17,175.51,246.24,2024-06-14
12577,35,1.5,1333.6299999999999,2788.02,921.64,143.66,216.99,2024-06-15
12578,35,6.06,1147.42,2839.5,773.1700000000001,147.18,181.67000000000002,2024-06-16
12579,35,2.8,1438.8700000000001,2715.54,689.5699999999999,87.93,308.52,2024-06-17
12580,35,8.68,1167.56,3469.85,741.98,166.98,203.92,2024-06-18
12581,35,2.52,1362.36,2946.1,722.23,114.35000000000001,274.41,2024-06-19
12582,35,1.79,1602.32,2906.21,598.2,131.55,247.57,2024-06-20
12583,35,5.39,1611.94,3282.7200000000003,791.39,207.23,154.18,2024-06-21
12584,35,5.17,1725.11,2997.2200000000003,750.79,147.3,252.74,2024-06-22
12585,35,8.87,1413.88,3214.02,683.62,154.64,221.92,2024-06-23
12586,35,9.64,1445.63,3210.05,749.5799999999999,207.59,125.35,2024-06-24
12587,35,7.41,1814.98,2522.64,628.89,181.94,132.78,2024-06-25
12588,35,1.51,1450.84,2767.32,799.01,159.9,181.9,2024-06-26
12589,35,8.65,1639.12,2504.43,730.82,148.43,190.53,2024-06-27
12590,35,7.26,1448.5,3784.48,632.5,133.56,319.41,2024-06-28
12591,35,4.96,1349.98,2493.88,743.03,147.3,164.07,2024-06-29
12592,35,6.86,1294.71,3143.71,686.37,134.64000000000001,243.20999999999998,2024-06-30
12593,35,3.83,1562.14,3576.01,786.78,137.07,318.33,2024-07-01
12594,35,7.15,1534.84,3154.3,768.28,182.93,179.91,2024-07-02
12595,35,0.28,1365.71,2747.85,768.5,113.6,261.01,2024-07-03
12596,35,3.8,1562.07,2868.75,701.77,117.67,277.96,2024-07-04
12597,35,1.13,1452.15,3974.04,676.0,168.42,273.4,2024-07-05
12598,35,0.1,1290.23,3497.06,781.46,143.25,270.37,2024-07-06
12599,35,0.66,1979.52,3021.76,884.6,214.02,160.52,2024-07-07
12600,35,2.66,1508.3799999999999,3134.13,526.57,125.69,265.49,2024-07-08
12601,35,9.28,1458.01,3438.98,711.04,164.75,231.3,2024-07-09
12602,35,2.92,1386.78,2851.05,755.05,197.88,103.56,2024-07-10
12603,35,8.38,1527.05,3031.86,691.48,144.59,235.85,2024-07-11
12604,35,2.59,1645.72,2911.11,815.26,158.04,221.12,2024-07-12
12605,35,2.25,1575.24,2791.07,720.09,148.16,212.26,2024-07-13
12606,35,8.82,1502.1200000000001,2968.14,780.13,171.06,182.97,2024-07-14
12607,35,3.48,1811.06,3372.86,876.15,235.7,134.62,2024-07-15
12608,35,9.68,1515.24,2943.31,794.28,145.07,235.15,2024-07-16
12609,35,7.96,1587.13,2659.66,635.08,166.24,155.7,2024-07-17
12610,35,3.67,1661.39,3197.08,714.35,122.25,312.74,2024-07-18
12611,35,7.56,1492.93,2541.03,718.76,140.46,194.37,2024-07-19
12612,35,5.46,1770.93,2815.04,867.82,180.1,185.17,2024-07-20
12613,35,2.77,1531.21,2122.07,686.79,160.59,112.84,2024-07-21
12614,35,8.87,1712.66,3016.66,836.61,134.99,286.61,2024-07-22
12615,35,6.75,1421.29,2644.03,653.26,106.62,258.56,2024-07-23
12616,35,7.25,1265.79,3205.11,719.59,179.15,160.75,2024-07-24
12617,35,7.95,1504.58,2567.99,746.4399999999999,133.59,214.70000000000002,2024-07-25
12618,35,0.99,1633.44,3138.61,760.59,178.24,196.81,2024-07-26
12619,35,4.14,1384.62,3269.42,704.45,184.89000000000001,166.09,2024-07-27
12620,35,5.07,1164.87,3480.95,744.94,147.03,245.03,2024-07-28
12621,35,7.58,1298.13,2926.9,798.37,147.67,207.03,2024-07-29
12622,35,8.68,1767.78,3057.31,755.55,102.19,353.74,2024-07-30
12623,35,2.8,1190.7,3217.01,790.41,161.28,197.29,2024-07-31
12624,35,9.17,1557.79,3228.05,791.69,200.16,157.44,2024-08-01
12625,35,3.77,1450.77,3386.85,743.52,169.75,218.60999999999999,2024-08-02
12626,35,9.17,1351.89,2749.12,767.1800000000001,118.45,249.91,2024-08-03
12627,35,4.61,1631.28,2469.57,881.52,131.04,236.19,2024-08-04
12628,35,2.97,1589.42,3208.1,743.09,158.46,237.14,2024-08-05
12629,35,7.18,1516.59,2802.04,854.23,141.98,233.32999999999998,2024-08-06
12630,35,8.91,1700.31,3418.18,696.63,183.97,213.54,2024-08-07
12631,35,2.49,1504.81,2878.65,677.66,126.6,252.94,2024-08-08
12632,35,4.19,1690.22,3173.51,674.79,130.12,293.62,2024-08-09
12633,35,5.71,1598.09,2905.51,719.8,149.62,223.11,2024-08-10
12634,35,6.32,1457.83,3026.39,832.78,160.13,211.43,2024-08-11
12635,35,5.7,1570.3700000000001,3403.53,699.27,157.03,253.27,2024-08-12
12636,35,2.23,1702.34,3048.68,722.5600000000001,181.0,185.35999999999999,2024-08-13
12637,35,5.45,1333.12,3790.88,771.15,220.62,148.29,2024-08-14
12638,35,8.26,1279.98,3179.74,794.78,162.25,200.95,2024-08-15
12639,35,3.22,1193.63,2862.73,795.66,155.58,174.03,2024-08-16
12640,35,6.15,1559.38,2603.99,878.85,83.96,336.31,2024-08-17
12641,35,8.05,1681.6000000000001,3107.62,817.31,196.12,168.4,2024-08-18
12642,35,1.12,1568.75,2675.56,663.96,127.64,235.51,2024-08-19
12643,35,8.18,1135.68,2793.7,612.36,122.02,210.14,2024-08-20
12644,35,6.79,1465.03,3486.52,805.68,179.96,215.83,2024-08-21
12645,35,1.34,1440.95,2463.3,772.85,135.36,196.99,2024-08-22
12646,35,6.9,1416.89,2957.25,661.8,131.16,241.26,2024-08-23
12647,35,8.56,1662.2,2800.49,726.77,180.3,158.38,2024-08-24
12648,35,6.56,1339.57,2971.15,706.75,156.10999999999999,189.53,2024-08-25
12649,35,4.16,1478.84,3047.55,507.31,140.55,222.3,2024-08-26
12650,35,7.36,1469.06,3165.19,809.54,166.31,211.7,2024-08-27
12651,35,5.8,1521.45,2676.38,802.52,161.41,177.21,2024-08-28
12652,35,7.65,1362.37,2805.93,576.59,132.06,210.4,2024-08-29
12653,35,0.63,1760.65,2416.56,723.0,111.95,266.15,2024-08-30
12654,35,6.07,1591.0,2998.32,795.72,216.78,104.92999999999999,2024-08-31
12655,35,4.7,1476.32,2945.58,762.24,170.0,178.39,2024-09-01
12656,35,8.4,1571.36,2617.4700000000003,806.63,148.75,202.03,2024-09-02
12657,35,9.59,1405.03,2960.75,732.21,135.51,238.79,2024-09-03
12658,35,5.29,1088.62,3434.2400000000002,665.73,134.69,249.48,2024-09-04
12659,35,8.29,1318.04,2584.33,775.88,198.97,69.88,2024-09-05
12660,35,7.69,1392.35,3543.9,882.39,127.35,327.15,2024-09-06
12661,35,8.92,1300.83,3722.1,828.73,157.52,270.13,2024-09-07
12662,35,3.03,1371.12,3427.03,836.46,188.34,186.79,2024-09-08
12663,35,4.0,1419.03,2569.72,747.31,146.43,180.72,2024-09-09
12664,35,4.32,1189.2,2789.32,723.54,152.17,165.87,2024-09-10
12665,35,5.83,1724.5,3074.07,711.98,184.88,181.28,2024-09-11
12666,35,7.48,1592.76,3252.33,836.23,170.16,227.84,2024-09-12
12667,35,6.51,1529.98,3707.52,696.58,219.21,154.96,2024-09-13
12668,35,6.32,1563.16,3161.4,858.0,167.67,222.92000000000002,2024-09-14
12669,35,5.18,1600.1,3001.23,680.5,157.31,213.58,2024-09-15
12670,35,0.74,1605.25,2972.03,780.58,147.01,241.74,2024-09-16
12671,35,6.36,1362.25,2620.3,740.15,171.91,128.46,2024-09-17
12672,35,4.64,1524.61,3460.6,659.52,147.14,270.2,2024-09-18
12673,35,8.96,1738.74,2522.9,781.21,155.96,192.41,2024-09-19
12674,35,0.25,1598.88,3044.66,637.95,170.27,187.6,2024-09-20
12675,35,8.39,1369.79,3157.3,721.9300000000001,113.39,298.13,2024-09-21
12676,35,8.54,1263.04,2768.41,767.76,173.52,132.94,2024-09-22
12677,35,1.42,1221.2,3087.12,736.54,151.47,201.59,2024-09-23
12678,35,3.24,1377.1,3224.47,697.51,149.31,231.28,2024-09-24
12679,35,3.7,1432.56,2919.5299999999997,660.18,139.08,223.05,2024-09-25
12680,35,1.44,1402.32,2659.07,619.28,82.31,303.42,2024-09-26
12681,35,0.17,1428.65,3302.43,836.54,141.23,274.35,2024-09-27
12682,35,7.06,1513.27,3022.46,717.41,184.49,156.33,2024-09-28
12683,35,0.17,1381.77,3258.36,647.83,180.79,167.21,2024-09-29
12684,35,3.63,1729.09,3002.35,712.21,144.28,255.81,2024-09-30
12685,35,3.84,1054.2,2973.0,700.66,169.92,132.9,2024-10-01
12686,35,2.46,1537.99,2783.22,677.71,181.74,136.39000000000001,2024-10-02
12687,35,0.99,1292.15,2791.85,711.86,141.35,196.91,2024-10-03
12688,35,3.98,1453.19,3145.73,669.26,192.1,142.65,2024-10-04
12689,35,1.65,1479.17,2865.66,853.23,203.02,113.77,2024-10-05
12690,35,7.64,1334.16,2958.19,829.34,162.35999999999999,187.43,2024-10-06
12691,35,5.57,1203.38,3289.5,795.07,186.62,155.60999999999999,2024-10-07
12692,35,3.26,1873.45,2385.68,788.0,167.91,168.82,2024-10-08
12693,35,9.83,1598.62,3467.16,753.07,173.34,235.18,2024-10-09
12694,35,7.54,1562.1399999999999,2872.3,753.8100000000001,117.35,284.17,2024-10-10
12695,35,7.63,1706.37,2789.48,662.94,142.27,231.34,2024-10-11
12696,35,3.19,1468.84,3084.4,826.89,138.31,261.34,2024-10-12
12697,35,4.44,1339.63,3522.22,727.63,231.26,96.42,2024-10-13
12698,35,0.15,1622.69,2332.23,780.26,149.1,175.3,2024-10-14
12699,35,6.11,1390.92,1976.56,820.88,141.44,135.95,2024-10-15
12700,35,4.71,1663.18,2934.01,759.6,179.9,175.89000000000001,2024-10-16
12701,35,8.56,1359.15,3057.19,789.09,181.42000000000002,157.73,2024-10-17
12702,35,5.77,1454.28,3434.23,814.11,159.69,250.94,2024-10-18
12703,35,7.37,1823.4,3202.64,830.15,178.89000000000001,227.81,2024-10-19
12704,35,9.29,1715.07,3096.38,737.98,177.7,199.54,2024-10-20
12705,35,0.43,1540.15,2941.4900000000002,840.03,130.41,271.35,2024-10-21
12706,35,6.78,1324.74,2933.61,884.62,173.79,166.68,2024-10-22
12707,35,3.46,1515.44,2830.2599999999998,748.3199999999999,94.61,320.18,2024-10-23
12708,35,2.68,1525.09,3318.52,763.76,151.92000000000002,256.90999999999997,2024-10-24
12709,35,6.96,1299.84,2910.2,796.02,107.84,284.98,2024-10-25
12710,35,0.87,1326.87,3075.34,801.85,146.71,226.97,2024-10-26
12711,35,8.43,1522.14,2943.32,870.33,176.57,180.47,2024-10-27
12712,35,5.25,1555.66,3280.96,828.71,212.99,140.54,2024-10-28
12713,35,3.29,1292.21,3445.13,830.33,181.98,192.85,2024-10-29
12714,35,4.46,1388.53,2880.83,675.55,173.42,147.7,2024-10-30
12715,35,0.69,1591.36,3271.67,869.96,209.13,155.08,2024-10-31
12716,35,2.3,1489.76,3067.01,681.78,163.14000000000001,197.59,2024-11-01
12717,35,2.92,1377.35,3052.85,765.28,163.58,192.45,2024-11-02
12718,35,3.38,1783.52,2608.95,907.79,177.95,174.15,2024-11-03
12719,35,6.71,1546.84,3393.89,645.61,148.57,261.5,2024-11-04
12720,35,8.36,1759.31,3555.93,668.94,199.28,199.94,2024-11-05
12721,35,1.27,1384.21,2900.8,789.16,115.06,277.32,2024-11-06
12722,35,2.0,1499.61,2846.14,724.98,138.39000000000001,230.32,2024-11-07
12723,35,1.81,1484.18,3085.32,842.21,164.6,212.01,2024-11-08
12724,35,7.14,1659.54,2845.45,883.76,174.96,188.9,2024-11-09
12725,35,2.72,1636.25,3190.2599999999998,678.16,152.76,244.96,2024-11-10
12726,35,6.86,1197.1200000000001,3385.33,655.29,162.3,199.16,2024-11-11
12727,35,4.19,1494.96,3351.82,776.78,150.67000000000002,261.03,2024-11-12
12728,35,8.24,1386.63,3168.81,667.58,148.44,225.46,2024-11-13
12729,35,6.72,1252.61,2640.64,728.5,125.82000000000001,210.55,2024-11-14
12730,35,4.94,1355.23,3080.18,743.17,166.57,184.71,2024-11-15
12731,35,6.27,1692.68,3402.7400000000002,845.44,183.65,226.79,2024-11-16
12732,35,9.86,1379.3899999999999,3793.02,722.82,242.84,103.84,2024-11-17
12733,35,3.07,1714.84,2924.27,609.13,186.16,152.52,2024-11-18
12734,35,6.01,1489.33,3205.05,771.09,153.3,239.95,2024-11-19
12735,35,5.82,1634.48,3103.57,559.39,146.52,236.7,2024-11-20
12736,35,5.51,1399.99,3175.48,815.17,188.5,162.06,2024-11-21
12737,35,5.84,1358.2,2452.64,714.97,147.53,157.57,2024-11-22
12738,35,9.43,1585.95,2945.11,769.47,156.52,217.0,2024-11-23
12739,35,2.11,1209.3899999999999,3066.15,778.17,121.02,263.35,2024-11-24
12740,35,5.83,1610.0,3020.08,697.68,110.61,311.56,2024-11-25
12741,35,2.96,1657.24,3322.46,678.83,179.12,207.61,2024-11-26
12742,35,2.48,1477.44,3656.02,685.38,190.0,201.94,2024-11-27
12743,35,8.94,1350.04,3022.05,840.12,142.75,235.72,2024-11-28
12744,35,5.68,1654.22,3476.92,722.87,145.03,295.37,2024-11-29
12745,35,8.07,1664.5,2825.37,695.58,176.28,166.0,2024-11-30
12746,35,3.2,1439.35,2902.13,725.1,124.57,257.5,2024-12-01
12747,35,2.38,1272.11,3036.41,754.21,181.39000000000001,143.53,2024-12-02
12748,35,1.53,1757.16,3476.07,770.04,176.55,247.25,2024-12-03
12749,35,8.7,1065.74,3147.13,732.3,154.61,185.27,2024-12-04
12750,35,8.23,1649.59,2276.05,802.67,177.35999999999999,118.11,2024-12-05
12751,35,4.01,1574.14,3535.89,744.62,213.45,158.55,2024-12-06
12752,35,4.17,1536.71,3037.75,684.39,149.54,226.83,2024-12-07
12753,35,3.18,1362.9,3474.28,707.14,182.2,189.99,2024-12-08
12754,35,3.37,1423.41,3181.85,849.03,161.28,222.93,2024-12-09
12755,35,2.82,1871.6,3401.43,716.87,227.79,143.45,2024-12-10
12756,35,7.63,1644.22,2556.29,661.18,103.2,279.76,2024-12-11
12757,35,5.42,1493.04,2593.61,796.79,180.9,126.58,2024-12-12
12758,35,2.48,1592.82,3037.44,722.28,146.68,241.9,2024-12-13
12759,35,3.95,1574.58,2327.5,665.62,139.84,177.08,2024-12-14
12760,35,1.29,1423.84,2713.31,709.88,144.69,195.33,2024-12-15
12761,35,5.23,1691.8700000000001,2922.62,715.69,166.71,199.61,2024-12-16
12762,35,6.5,1450.27,2706.06,614.95,125.14,226.89,2024-12-17
12763,35,6.05,1603.91,2160.93,587.14,121.93,191.36,2024-12-18
12764,35,9.18,1412.76,2911.96,753.03,153.14,201.54,2024-12-19
12765,35,3.57,1638.4,2815.43,777.63,167.8,187.53,2024-12-20
12766,35,2.49,1243.6,3188.35,705.29,130.54,252.66,2024-12-21
12767,35,0.23,1253.82,3034.2799999999997,634.01,134.0,224.25,2024-12-22
12768,35,1.34,1469.51,3298.0099999999998,867.45,193.18,177.14,2024-12-23
12769,35,7.28,1755.51,2719.9700000000003,710.3100000000001,175.07,168.47,2024-12-24
12770,35,6.16,1408.78,3274.84,679.56,141.17,253.98,2024-12-25
12771,35,4.56,1536.4,3156.75,739.24,209.25,124.72,2024-12-26
12772,35,2.14,1379.33,3035.42,733.44,170.63,173.59,2024-12-27
12773,35,1.03,1740.0,3046.84,861.28,145.66,273.49,2024-12-28
12774,35,2.66,1277.09,2923.64,909.92,137.01,237.05,2024-12-29
12775,35,1.62,1448.3,2942.44,707.45,205.15,99.53999999999999,2024-12-30
12776,36,1.62,1435.49,3201.52,892.22,137.51,277.93,2024-01-01
12777,36,5.36,1456.32,3215.39,714.4399999999999,131.99,274.63,2024-01-02
12778,36,8.0,1841.28,3050.3,838.25,143.14,286.72,2024-01-03
12779,36,3.37,1676.48,2528.42,868.02,167.49,172.29,2024-01-04
12780,36,8.7,1351.35,3467.92,791.4,165.63,229.81,2024-01-05
12781,36,2.3,1577.79,2637.1,665.72,137.33,213.39,2024-01-06
12782,36,9.9,1416.03,2647.3,696.8,143.57999999999998,188.84,2024-01-07
12783,36,5.34,1556.01,2690.31,701.13,180.53,133.67000000000002,2024-01-08
12784,36,1.68,1685.69,3098.31,777.2,175.1,205.92000000000002,2024-01-09
12785,36,2.26,1525.8,3323.71,706.14,197.18,161.2,2024-01-10
12786,36,6.42,1337.24,3395.71,718.01,163.4,218.32999999999998,2024-01-11
12787,36,5.3,1386.26,3044.31,765.27,127.55,264.5,2024-01-12
12788,36,4.88,1662.28,2931.73,847.27,191.42,161.32,2024-01-13
12789,36,5.75,1407.32,2400.48,832.4399999999999,159.03,145.99,2024-01-14
12790,36,3.33,1476.49,2878.67,792.34,129.77,255.20999999999998,2024-01-15
12791,36,9.4,1402.62,2420.58,835.4,134.03,197.81,2024-01-16
12792,36,3.76,1426.18,3708.92,714.74,179.99,224.98,2024-01-17
12793,36,3.08,1469.9,2587.14,716.57,154.2,168.95,2024-01-18
12794,36,5.61,1777.1299999999999,3282.2000000000003,703.16,180.17,215.86,2024-01-19
12795,36,2.79,1516.45,2479.23,716.09,115.51,240.16,2024-01-20
12796,36,2.36,1636.75,2982.5499999999997,816.5,173.7,196.23,2024-01-21
12797,36,6.79,1266.7,2766.59,743.18,163.93,149.85,2024-01-22
12798,36,6.03,1594.14,3244.52,655.27,125.73,297.98,2024-01-23
12799,36,9.64,1512.67,3029.93,755.26,179.96,169.88,2024-01-24
12800,36,3.76,1372.49,3092.82,688.04,160.2,194.93,2024-01-25
12801,36,4.16,1679.83,2716.46,731.93,122.35,268.12,2024-01-26
12802,36,6.53,1345.58,3170.79,735.36,204.31,116.56,2024-01-27
12803,36,0.5,1409.56,2824.43,753.2,163.54,171.67,2024-01-28
12804,36,0.18,1776.75,2519.11,725.17,144.75,212.63,2024-01-29
12805,36,8.28,1566.8799999999999,3535.36,732.38,190.76,201.97,2024-01-30
12806,36,3.47,1692.35,3238.98,693.38,145.99,270.45,2024-01-31
12807,36,6.9,1472.98,2895.8,735.75,183.60999999999999,143.2,2024-02-01
12808,36,3.54,1536.58,3186.37,776.01,186.37,177.19,2024-02-02
12809,36,4.83,1677.85,2959.54,886.36,178.12,196.11,2024-02-03
12810,36,6.52,1541.01,2837.03,736.57,135.43,240.59,2024-02-04
12811,36,7.09,1559.35,3111.46,785.91,192.69,160.29,2024-02-05
12812,36,2.41,1424.29,2664.36,756.94,151.1,182.34,2024-02-06
12813,36,1.18,1368.67,3196.7,667.53,140.28,242.78,2024-02-07
12814,36,6.6,1303.26,2229.83,657.66,98.08,222.92,2024-02-08
12815,36,9.37,1436.93,2745.85,778.1800000000001,151.77,192.57999999999998,2024-02-09
12816,36,4.41,1702.59,3013.94,639.75,168.44,198.79,2024-02-10
12817,36,5.16,1704.45,2777.99,646.03,158.07,196.72,2024-02-11
12818,36,9.28,1688.64,2551.52,836.22,188.31,131.0,2024-02-12
12819,36,7.96,1241.22,2946.49,862.58,162.71,179.57999999999998,2024-02-13
12820,36,5.24,1532.83,3076.88,747.34,73.62,388.45,2024-02-14
12821,36,7.66,1693.94,3313.33,815.79,163.33,255.61,2024-02-15
12822,36,3.12,1407.42,2811.42,675.02,147.91,193.56,2024-02-16
12823,36,4.75,1313.01,2786.23,835.71,168.98,155.57,2024-02-17
12824,36,6.17,1372.9,2960.0099999999998,772.74,122.34,265.89,2024-02-18
12825,36,1.62,1577.75,2577.04,836.67,181.25,136.65,2024-02-19
12826,36,7.97,1600.52,3139.36,765.44,206.74,137.05,2024-02-20
12827,36,0.16,1785.01,3033.69,691.67,187.15,176.77,2024-02-21
12828,36,4.73,1160.06,2859.16,676.99,118.89,231.82,2024-02-22
12829,36,5.14,1419.31,2693.64,580.34,161.85,145.69,2024-02-23
12830,36,2.66,1671.3799999999999,2819.69,612.21,190.56,129.22,2024-02-24
12831,36,3.03,1849.93,3364.5,801.27,147.73000000000002,306.13,2024-02-25
12832,36,2.88,1784.13,3097.5,513.07,152.15,235.17000000000002,2024-02-26
12833,36,1.61,1521.65,3421.52,812.68,180.3,214.98,2024-02-27
12834,36,5.89,1345.02,2859.65,816.95,138.52,225.16,2024-02-28
12835,36,8.06,1587.34,2909.8,746.96,172.34,179.76,2024-02-29
12836,36,5.65,1358.02,2657.9900000000002,740.85,125.33,225.02,2024-03-01
12837,36,7.27,1673.12,3042.39,778.51,177.12,195.23,2024-03-02
12838,36,0.3,1496.93,2653.93,809.38,132.12,231.77,2024-03-03
12839,36,8.88,1444.92,3126.48,834.46,182.03,176.52,2024-03-04
12840,36,3.1,1648.36,3191.98,696.68,143.45,266.81,2024-03-05
12841,36,4.39,1584.99,2744.1,706.76,174.6,154.35,2024-03-06
12842,36,4.67,1835.41,3359.62,809.79,198.21,204.07,2024-03-07
12843,36,6.92,1383.7,3170.57,819.38,181.60999999999999,174.14,2024-03-08
12844,36,0.87,1635.49,2808.96,732.01,142.21,233.24,2024-03-09
12845,36,8.29,1525.65,2781.11,679.64,154.31,190.06,2024-03-10
12846,36,8.03,1433.53,2785.66,768.57,135.01,228.82,2024-03-11
12847,36,4.67,1582.75,3361.65,643.24,174.0,210.77,2024-03-12
12848,36,6.24,1228.53,2596.28,710.43,130.74,192.02,2024-03-13
12849,36,7.36,1154.14,3117.59,823.07,180.63,148.21,2024-03-14
12850,36,4.93,1374.1,3054.87,822.56,163.35,198.48000000000002,2024-03-15
12851,36,6.48,1514.5,2765.31,712.17,115.24,268.73,2024-03-16
12852,36,9.04,1089.23,3391.33,841.64,180.8,170.61,2024-03-17
12853,36,3.35,1532.9,2720.68,743.0,132.62,234.4,2024-03-18
12854,36,2.81,1498.39,3121.41,697.2,120.95,289.79,2024-03-19
12855,36,8.03,1513.61,2708.62,901.23,174.06,164.23,2024-03-20
12856,36,7.25,1163.56,2602.08,893.8199999999999,182.0,101.9,2024-03-21
12857,36,2.65,1425.08,3644.74,865.15,221.51,150.54,2024-03-22
12858,36,6.57,1590.6,3348.52,782.53,210.99,150.14,2024-03-23
12859,36,1.87,1604.6299999999999,2846.21,785.41,146.51,230.62,2024-03-24
12860,36,1.2,1515.15,3030.75,924.86,136.7,273.65000000000003,2024-03-25
12861,36,7.94,1700.41,3047.41,770.3,178.68,194.4,2024-03-26
12862,36,4.81,1320.26,2856.89,857.98,178.64,146.23,2024-03-27
12863,36,8.89,1066.85,3135.06,696.6,125.81,238.2,2024-03-28
12864,36,0.76,1417.35,2800.69,783.76,170.72,158.76,2024-03-29
12865,36,7.5,1485.17,2787.83,858.16,197.43,118.31,2024-03-30
12866,36,5.62,1558.77,2701.11,686.11,155.16,184.24,2024-03-31
12867,36,7.65,1493.64,3247.75,852.38,163.82999999999998,231.71,2024-04-01
12868,36,1.46,1477.2,2879.94,888.59,185.65,153.25,2024-04-02
12869,36,9.66,1342.81,2559.11,810.48,150.35,170.52,2024-04-03
12870,36,4.45,1373.11,3304.27,687.81,138.57,259.39,2024-04-04
12871,36,3.32,1680.0,2599.23,596.17,91.06,305.42,2024-04-05
12872,36,5.68,1401.32,2990.64,616.41,156.86,187.12,2024-04-06
12873,36,3.44,1403.42,2561.38,808.93,157.34,162.73,2024-04-07
12874,36,0.07,1638.2,2972.97,630.23,146.67,230.77,2024-04-08
12875,36,0.07,1334.14,3307.41,787.0,145.68,251.51,2024-04-09
12876,36,0.55,1544.59,3094.06,789.54,133.72,275.40999999999997,2024-04-10
12877,36,6.69,1514.56,3023.67,683.55,174.4,173.4,2024-04-11
12878,36,7.16,1433.81,3227.15,815.46,158.31,231.0,2024-04-12
12879,36,5.94,1436.96,2884.31,741.58,134.1,238.09,2024-04-13
12880,36,1.66,1448.89,2573.16,801.4,169.65,143.06,2024-04-14
12881,36,3.83,1620.17,2898.03,822.58,139.24,255.63,2024-04-15
12882,36,4.02,1163.2,3436.82,705.91,162.14,206.29,2024-04-16
12883,36,5.98,1555.77,3731.55,723.43,175.04,250.97,2024-04-17
